Model,n_terms,R^2,Q^2,adj_score,fin_score
"('nbom', 'f2kal')",2,0.7082993371403308,0.6158700633425463,0.5963099854699665,0.6759468817034525
"('f2kal', 'nbom')",2,0.7082993371403308,0.615870063342546,0.5963099854699663,0.6759468817034524
"('bonh5', 'f2k')",2,0.7447025872577495,0.6380836869195486,0.5962893794905253,0.7133242932819751
"('f2kal', 'nbo1', 'oh6')",3,0.7695159481238292,0.6528857305429416,0.5961241673290694,0.7291625263859638
"('f2k', 'foq3', 'nbo+')",3,0.7636572018712475,0.6567281068452164,0.5960375374534288,0.7217496636877327
"('f1chi', 'f3chi', 'fonhq4')",3,0.792554034705659,0.6589213194572342,0.5960122308352889,0.7512993310248008
"('f0k', 'fzagreb1', 'onhq4')",3,0.7706187910856102,0.6513692129564164,0.5956241839955182,0.7277733094557577
"('f1k', 'fzagreb1', 'nbo+')",3,0.7649103791226726,0.6751369149416052,0.5954756957019869,0.7237572249828426
"('f1chi', 'f3chi', 'f3k')",3,0.7660389951558454,0.6583222918925362,0.5954209223474831,0.7169635198438061
"('angle', 'f2k', 'global_eff')",3,0.7698436455762904,0.6592319317076558,0.5953125254494208,0.7254283044395539
"('f0chi', 'foq3', 'fzagreb1')",3,0.7645229840544725,0.6559450640348365,0.595114934025496,0.7223750311946722
"('1ka', 'f2k', 'nbo+')",3,0.7637405900592616,0.6493825900025862,0.5949754284118451,0.7195686880811103
"('f0k', 'fzagreb1', 'oq4')",3,0.7696034619081653,0.6501481354713396,0.5948179232693261,0.7265559267917763
"('f1k', 'fbonhq3', 'fzagreb1')",3,0.7668323203783083,0.6751379286478063,0.5947747600273469,0.7246552863602191
"('Tenbo1', 'f0k', 'fzagreb1')",3,0.7693764429857736,0.6520703504315017,0.5943177713511753,0.7263005295669427
"('f1chi', 'f3chi', 'foq4')",3,0.7918420720582241,0.6570209945002092,0.5942729287766932,0.7504602458908913
"('0k', 'bonhq4', 'k_ups')",3,0.7891721444399671,0.6754733770313035,0.5938237506596098,0.7461386294782616
"('bpa', 'foq3', 'fzagreb1')",3,0.7691278858015319,0.6567552542483845,0.5938116211510192,0.727416225199245
"('1kal', 'f0k', 'fzagreb1')",3,0.7678411891735543,0.6505382418110475,0.5936758964988416,0.7243918386396788
"('1kal', 'angle', 'f2k')",3,0.7815943043092323,0.6479329319674547,0.5936050283263616,0.7394561606760581
"('f0k', 'fzagreb1', 'pb_vol')",3,0.7627595669780497,0.6658450082959373,0.5935319965327195,0.7240050565003142
"('f2k', 'k_upsal', 'nbo1')",3,0.7696055257309362,0.6780917377947618,0.5934402397794486,0.731847611657219
"('f2k', 'k_upsal')",2,0.7282382459896133,0.6385296821535917,0.5934184170816781,0.6940381744937408
"('f1k', 'fzagreb1', 'nbo1')",3,0.7664862027994784,0.6852954701022766,0.5933720043279755,0.7443260550082089
"('bonhh6', 'f0k', 'fzagreb1')",3,0.7675866087939361,0.6425583584981006,0.5933291123377973,0.7240212623382378
"('f0chiv', 'f1chi', 'f3chi')",3,0.8027305540368552,0.451894399787955,0.5932078685669788,0.7640021496337503
"('2chiv', 'angle', 'f2k')",3,0.7729675188868801,0.638483544699956,0.5929718794407522,0.7309018180870117
"('2chi', 'f2kb', 'nbo1')",3,0.7689815278282706,0.6461755123971007,0.5927190856887707,0.7320472266169489
"('bonhh1', 'bonhh3', 'f2ka')",3,0.7712966607857903,0.660917269386242,0.5924822094519309,0.7240904317632894
"('f0k', 'fzagreb1', 'hosoya')",3,0.763237799870454,0.6482846883332254,0.5923962594124903,0.7195149863549117
"('f0k', 'fzagreb1', 'pb_vol_nh')",3,0.761661037443198,0.6636325400916663,0.5920184260659489,0.7219040714026694
"('f2chi', 'f3k', 'nbo+')",3,0.7619543223406612,0.6529506972537442,0.5920182047326237,0.7151091195545723
"('1kb', 'f0k', 'fzagreb1')",3,0.7673237514701019,0.6493864510434509,0.5919132940535339,0.7238419657985173
"('f1chiv', 'f2kb', 'nbo*')",3,0.7619545722809811,0.46307173140961466,0.5918633122533452,0.732123705883639
"('2chiv', 'f0k', 'fzagreb1')",3,0.76214402993695,0.6450405011696296,0.5917875062731344,0.7180445052042576
"('1ka', 'f0k', 'fzagreb1')",3,0.7680180039996607,0.6495839001836803,0.5916973767914427,0.7248436768183878
"('f0k', 'fzagreb1', 'onhh5')",3,0.7634389673337513,0.6468655370416339,0.5916778390929818,0.7194422863296392
"('1kb', 'angle', 'f2k')",3,0.7803548691961569,0.646484290397253,0.5915462310599597,0.7379759302976062
"('f2k', 'nbo+', 't_sur_nh')",3,0.7629738732217746,0.6440587429281612,0.591294286606342,0.7193772774985239
"('angle', 'bonh5', 'f2k')",3,0.7712636695567532,0.6425487626661563,0.5911425248766823,0.7279650391426874
"('0k', 'Tnbo1', 'f2k')",3,0.7764304972211588,0.636118685613074,0.5910753968243634,0.7328194699966548
"('f0k', 'fzagreb1', 'oh5')",3,0.7632249486782683,0.6462293943278901,0.5910478198762386,0.7190808330354276
"('bonhh1', 'f2chi', 'f3chi')",3,0.7665303515766753,0.6579793547211631,0.5910418676985474,0.7201851329909651
"('angle', 'f2k', 'k_phi')",3,0.7798670004915735,0.590894162627333,0.5909501835190247,0.7366239697941791
"('1kal', 'f2kal', 'nbo1')",3,0.7766785419414709,0.6507835082505649,0.5908979791277293,0.7371871760971774
"('f2kal', 'nbo1', 'oq4')",3,0.7762521936735054,0.6501511553774806,0.5907805535244633,0.7368179803145318
"('0chiv', 'f0k', 'fzagreb1')",3,0.7659559902099087,0.648332373984827,0.5906730966727276,0.7223168060266688
"('angle', 'f2k', 'hosoya')",3,0.7657528737416037,0.645442822437245,0.5906473974217523,0.7209386847115626
"('angle', 'f2k', 'k_xial')",3,0.7845089604500848,0.35653863617273374,0.5906072858954516,0.7421803032646441
"('f2k', 'global_eff', 'nbo1')",3,0.7779834233404075,0.6704434005847404,0.5905830183663445,0.7463029288147758
"('f2kb', 'fonhq3', 'nbo+')",3,0.7618579990037752,0.6479942918188206,0.5905601649907632,0.7186702919464092
"('dipole', 'f0k', 'fzagreb1')",3,0.7671832903609151,0.6315961618009751,0.5905060459669537,0.7233579264407013
"('f0k', 'fzagreb1', 'k_upsa')",3,0.7655715606619631,0.645789511209285,0.5904731170650495,0.7221501374044467
"('angle', 'f2k', 'onhq4')",3,0.7742967686624856,0.6436939407428749,0.5903339369787834,0.7314500970326326
"('angle', 'f2k', 'oq4')",3,0.7747215587320337,0.6426139445916907,0.5902824053635765,0.7320567845279927
"('f1chi', 'f3chi', 'foh5')",3,0.7691234392054862,0.48443535139440264,0.59021389542582,0.7231316325484534
"('f1chi', 'f3chi', 'foh2')",3,0.769123439205487,0.4844353513944022,0.5902138954258196,0.7231316325484533
"('f1chi', 'f3chi', 'f3chiv')",3,0.7833446896909961,0.6577526400011098,0.5901219852902455,0.7399490700017126
"('f2chi', 'f3chi', 'foh2')",3,0.7630126513265765,0.6584799303092548,0.5899994886678707,0.7158415791128042
"('f2chi', 'f3chi', 'foh5')",3,0.7630126513265754,0.6584799303092551,0.5899994886678706,0.7158415791128042
"('f2k', 'k_phib', 'nbo+')",3,0.7637776149826065,0.6539886785865079,0.5899658008292235,0.7166579233607526
"('f2k', 'k_upsal', 'nbo+')",3,0.7638138086983903,0.6597545921413497,0.589919788538394,0.7171336737728258
"('f2kb', 'k_ups', 'nbo+')",3,0.7630835603774287,0.6411114802296212,0.5899037902829702,0.7187530108024118
"('f2chi', 'fzagreb2', 'nbo+')",3,0.7547975339870752,0.6383702513630012,0.58985221724371,0.7135429517964635
"('f0k', 'fzagreb1', 'onh5')",3,0.7682563255913921,0.6464699311363027,0.5897318803188354,0.7249657134583546
"('f0k', 'fzagreb1', 'onh_t')",3,0.7657317858117788,0.6479069188736707,0.5897215185075275,0.7225072737814522
"('f2k', 'fglobal_eff', 'nbo1')",3,0.7745086026969469,0.6653314247445993,0.5896644813916713,0.7510608335650195
"('nbo1', 'f2ka')",2,0.6979120982214557,0.5578055093868814,0.5896481876406962,0.6695920456499496
"('f2k', 'nbo1')",2,0.7124822333433989,0.6292662044668186,0.5895023278872108,0.6840426553805798
"('nbo1', 'f2k')",2,0.7124822333433987,0.6292662044668187,0.5895023278872106,0.6840426553805798
"('f0k', 'fzagreb2', 'onhq4')",3,0.7624579509436455,0.6431792819532295,0.5894782898222402,0.718614164940858
"('0chi', 'f2kb', 'nbo1')",3,0.7677305274676276,0.6427232925880073,0.589465661686873,0.7303328633375892
"('f2chi', 'f3chi', 'fonhh2')",3,0.7623564578495249,0.6578985373785106,0.5894227191161124,0.7150704947302857
"('f2chi', 'f3chi', 'fonhh5')",3,0.7623564578495245,0.6578985373785087,0.5894227191161123,0.7150704947302857
"('2kal', 'f0k', 'fzagreb1')",3,0.7641452124379197,0.6448851145171808,0.5894130999401768,0.7210137031519593
"('0k', 'bonhh1', 'f2k')",3,0.7640023844993409,0.6443612277905939,0.589298598478758,0.718704275729477
"('f2k', 'k_phial', 'nbo+')",3,0.7655856338182776,0.6589067537892048,0.5892479682305127,0.7181424974991393
"('f0k', 'fzagreb1', 's3chi')",3,0.7611714063142223,0.6456153955358461,0.5892199655038494,0.7182347818824408
"('f1chi', 'f3chi', 'fonhh2')",3,0.7691649619308163,0.48324524980793726,0.5891929578848158,0.723178072467441
"('f1chi', 'f3chi', 'fonhh5')",3,0.7691649619308166,0.4832452498079389,0.5891929578848154,0.7231780724674409
"('f2kal', 'nbo1', 'onhh6')",3,0.7651351235252908,0.6468170350743596,0.5891228542939766,0.7241456457568028
"('f0k', 'fzagreb1', 's2chi')",3,0.7635742603226643,0.6465332852297454,0.5891021709915003,0.7195049740638471
"('f1chi', 'f3chi', 'fbonhq4')",3,0.7952593664431756,0.6519097218955052,0.588928354520538,0.7548256877280655
"('f0k', 'fzagreb1', 't_vol_nh')",3,0.7651352840409829,0.6469089409152092,0.5887011385401137,0.7218265163057586
"('f0k', 'fzagreb2', 'oq4')",3,0.7616807560267412,0.6415720937613397,0.5886614417347404,0.7177435474324811
"('f2kal', 'nbo1', 'onhh1')",3,0.7815502623472996,0.6537317598536704,0.5885998896698534,0.7426451099026257
"('f2k', 'k_phial', 'onhq3')",3,0.7665537515070073,0.655000527642652,0.5885872488210802,0.7190456836647706
"('f0k', 'fzagreb1', 'o_t')",3,0.7651013360117682,0.6468631662227275,0.5885745459772602,0.7214900180080255
"('f0k', 'fzagreb1', 'k_xia')",3,0.764123979805741,0.6411140347824318,0.5885000005134355,0.7218291532060228
"('f0k', 'fzagreb1', 's0chi')",3,0.7653713028779432,0.6466685419779024,0.5883883348767538,0.7217687112693658
"('1ka', 'angle', 'f2k')",3,0.7782104615494785,0.6440197066822222,0.5882370303752529,0.735358211541209
"('bonh5', 'cnbo1', 'f2k')",3,0.7864497481435254,0.650752125634254,0.588211559399664,0.7454600888734608
"('3k', 'f0k', 'fzagreb1')",3,0.762766058108285,0.6451733615556607,0.5881318249480515,0.7184206908330778
"('f0k', 'fzagreb1', 'k_xib')",3,0.7632573905257011,0.6421706757152943,0.588034192591511,0.7201411936913333
"('f2k', 'k_upsb', 'nbo+')",3,0.7619920998354871,0.6524059237858031,0.587937244457139,0.7155574201955748
"('1k', 'f0k', 'fzagreb1')",3,0.7661677060360054,0.6459708507878363,0.5877489627753757,0.7226755593569237
"('f0k', 'fzagreb1', 't_vol')",3,0.764545658589783,0.6459157659688245,0.5875900061060677,0.7208498500860158
"('f2chi', 'f3chi', 'fkier_al')",3,0.778488983646088,0.6566994633972305,0.5875641115099013,0.7344841322851918
"('0k', 'f2kal', 'nbo+')",3,0.7727487154160518,0.6270269139272849,0.5875160152130959,0.732073686233363
"('0k', 'f2kal', 'nbom')",3,0.7681022886861462,0.4429851504362331,0.5875160152130958,0.732073686233363
"('f0chi', 'fzagreb1', 'nbo+')",3,0.7565218843071209,0.6537572032901326,0.5874174186178551,0.7129542449660564
"('angle', 'f2k', 'onh5')",3,0.766253810368912,0.6426218048794465,0.5873464748990702,0.7218271647375155
"('f1chi', 'f3chi', 'gap')",3,0.7654477951966223,0.6476095400344017,0.5870685828748243,0.720754595984099
"('f2k', 'k_phi', 'nbo+')",3,0.7643163699855888,0.6449532897667051,0.5868886281628857,0.7187767669212755
"('angle', 'f2k', 'k_ups')",3,0.77666869692592,0.6442492147592267,0.586841569778467,0.7329940185647722
"('0k', 'f2k')",2,0.7476422814964792,0.6244847863261791,0.5868083310347485,0.716796254179388
"('2kb', 'f0k', 'fzagreb1')",3,0.7628696056153688,0.6416845731401833,0.5866209306817078,0.7199749974770577
"('f2kb', 'nbo1', 'pb_vol')",3,0.7765228146214983,0.6529951395035507,0.5865484916298476,0.7396641896402111
"('2kal', 'angle', 'f2k')",3,0.770696039083963,0.6437039453996933,0.5864901773821283,0.7259831383731946
"('2kb', 'angle', 'f2k')",3,0.7687488098738183,0.6441956126878976,0.586337847060061,0.7236827168092286
"('2kb', 'f2k', 'nbo1')",3,0.7621348175992212,0.6464168651461557,0.5863219051056434,0.7269793568595853
"('0k', 'f2kal', 'nbo*')",3,0.7644027424929918,0.3615131917722313,0.5862960345932431,0.7306726220103714
"('3chi', 'f0k', 'fzagreb1')",3,0.7628929993759074,0.6426906683819973,0.5862836614847996,0.7203556276495195
"('f0k', 'fzagreb1', 'o5')",3,0.7672408966023467,0.6425703242407563,0.5862425880478592,0.7238081917821173
"('2kal', 'f2k', 'nbo1')",3,0.763374718266145,0.6503410198185136,0.5862016753796884,0.7275006440081233
"('2chi', 'f0k', 'fzagreb1')",3,0.7637109657789194,0.6450529573736974,0.5861865747463024,0.7198673983389708
"('2ka', 'f0k', 'fzagreb1')",3,0.7633966406406162,0.6391938769066612,0.5861756832274663,0.7212839766657606
"('0chi', 'f0k', 'fzagreb1')",3,0.7647155036719733,0.6446385550182043,0.5860152342028843,0.7211711827252747
"('f0k', 'f1k', 'fzagreb1')",3,0.7631333851942234,0.6686668111128116,0.5858003443528852,0.7184027151797793
"('f2kb', 'fbonhh2', 'nbom')",3,0.7643506479191746,0.5189836535827108,0.5857945235471187,0.7288431066386787
"('f2kb', 'fbonhh5', 'nbom')",3,0.7643506479191753,0.5189836535827105,0.5857945235471185,0.7288431066386787
"('f2kb', 'fbonhh2', 'nbo+')",3,0.7697219184384502,0.6065485096789791,0.5857945235471184,0.7288431066386787
"('f2kb', 'fbonhh5', 'nbo+')",3,0.7697219184384505,0.6065485096789796,0.5857945235471183,0.7288431066386787
"('f0k', 'fzagreb1', 't_sur_nh')",3,0.7650943544152643,0.643980174105287,0.5856222604901342,0.7216824805290528
"('f2k', 'k_ups', 'nbo1')",3,0.7701212244389047,0.6498656477760596,0.585588406180182,0.7359837255162536
"('f0k', 'fzagreb1', 'zagreb2')",3,0.7610113448064653,0.6428518988045003,0.585539958638016,0.7177065253225245
"('1k', 'angle', 'f2k')",3,0.7762969463296233,0.6415288591524249,0.5855271322692859,0.7331872288615706
"('f0k', 'fzagreb1', 'zagreb1')",3,0.7613627445956652,0.6434169093423233,0.5854142132556799,0.717998251110959
"('balaban', 'f2chi', 'f3chi')",3,0.7811387360864525,0.6479895721467941,0.5852755772374576,0.7375990577273399
"('cnbom', 'f2chiv', 'f3chi')",3,0.7687934099645375,0.6671577869645402,0.5848927903529438,0.7243181672281878
"('cnbo+', 'f2chiv', 'f3chi')",3,0.7687266243384205,0.6606121816823916,0.5848927903529423,0.7243181672281878
"('f1k', 'fzagreb1', 'nbo1/2')",3,0.762944745491924,0.6669567408457573,0.5848181069412552,0.7185983989592098
"('1kb', 'f2kal', 'nbo1')",3,0.7732722994101946,0.6461614003687784,0.584808366838296,0.7332028887306998
"('f2kb', 'nbo1', 't_ova')",3,0.7898599459862359,0.6512416745109847,0.5847748840979878,0.754285884111726
"('2ka', 'angle', 'f2k')",3,0.7657291515755572,0.5874031810633306,0.5847163580658579,0.7201110942575744
"('estrada', 'f0k', 'fzagreb1')",3,0.760905602183592,0.6417146015662618,0.5844978468009887,0.7177859475769585
"('f0k', 'fzagreb1', 'na_an')",3,0.7620973216350668,0.6423593225250681,0.5844956299062898,0.7188879229584143
"('f0k', 'fzagreb1', 'k_phi')",3,0.7653266156959371,0.6411634756880038,0.5843298212951267,0.7220200978667803
"('bonhh1', 'f2k', 'o5')",3,0.7471248657326145,0.6485218652834412,0.5841543207391642,0.6975724413725954
"('f2kb', 'nbo1', 't_ova_nh')",3,0.7837879995435181,0.649636013631687,0.5840631642311206,0.7475052825626216
"('f2kal', 'nbo1', 's2chi')",3,0.7706225618705411,0.6441061290098752,0.5840174592131456,0.7305590560185279
"('3ka', 'f2k', 'nbo1')",3,0.7702155530579109,0.6740230006698729,0.5839284029120859,0.7342955768043583
"('1kal', 'T', 'f2k')",3,0.7586874275729809,0.6484833457765622,0.5838164126871419,0.7091581259045125
"('f2kal', 'nbo1', 'oh5')",3,0.7668857541163561,0.6397510399413172,0.5835497539995531,0.7261889986180574
"('angle', 'f2kb')",2,0.7079469329870411,0.6292123262783584,0.583472256003305,0.6727445698754779
"('angle', 'f2k', 's2chi')",3,0.7702545817516657,0.632856819776004,0.5834314478303918,0.7272092922005868
"('f0k', 'fzagreb1', 't_sur')",3,0.7646231721542133,0.6417779826292289,0.5833712736086334,0.7209132441896826
"('f1chi', 'f3chi', 'nbo1')",3,0.7690324450272672,0.6655156919988474,0.5833151019860492,0.7224497388025755
"('f2kal', 'kier_a', 'nbo1')",3,0.761304621615922,0.3909782344954299,0.583136924412794,0.7202538493014463
"('0chiv', 'angle', 'f2k')",3,0.7744246303263712,0.637178180722318,0.5829993403211502,0.731274529017429
"('f2kb', 'nbo1', 'pb_vol_nh')",3,0.7740534758840243,0.6489096668167502,0.5829765596937212,0.7370859760850734
"('0k', 'bonhq4', 'k_phi')",3,0.7835401997531353,0.6401457666825656,0.5827152010588363,0.7416766108569628
"('angle', 'f2k', 'onh_t')",3,0.7690599912545344,0.6387970909998104,0.5827145984474553,0.7247756066979089
"('f0k', 'fzagreb1', 'onhh6')",3,0.7632713595706467,0.6421980120351026,0.5826707237261723,0.7192085500081951
"('angle', 'f2k', 'o5')",3,0.7658816943559088,0.6376575938152029,0.582619950721431,0.7214420317936014
"('angle', 'f2k', 'na')",3,0.7684092732456408,0.6352638656751933,0.5825589700922914,0.7246364469413729
"('f2chi', 'f3chi', 'redu')",3,0.7802140110658599,0.6457877341791642,0.5821749145523911,0.7368686224317085
"('f2kb', 'nbo1', 't_sur_nh')",3,0.768368969895027,0.6402735022066166,0.582090027206659,0.7308471134455383
"('angle', 'f2k', 'o_t')",3,0.7710701427199811,0.6374589654461664,0.581979165954933,0.7272370259579566
"('angle', 'f2k', 't_vol_nh')",3,0.768647174956337,0.6379107788474767,0.581794956262663,0.7242837586620131
"('bpa', 'fbonhh1', 'fzagreb2')",3,0.778337024657849,0.30122467218927984,0.5816638159264089,0.7366124989087816
"('bpa', 'fbonhh4', 'fzagreb2')",3,0.7783370246578489,0.30122467218927884,0.5816638159264086,0.7366124989087818
"('angle', 'f2k', 's0chi')",3,0.772022500446723,0.6362879661852394,0.5813752387187013,0.7284184459370031
"('f2kb', 'fbonhh2', 'nbo*')",3,0.7619950364320202,0.41940895654444,0.5812769629734795,0.7290407283006427
"('f2kb', 'fbonhh5', 'nbo*')",3,0.7619950364320206,0.4194089565444382,0.5812769629734793,0.7290407283006427
"('0k', 'bonhh1', 'k_ups')",3,0.7738095916082929,0.6634102541769467,0.5812196970896832,0.728878657928507
"('angle', 'f2k', 't_sur')",3,0.7759968251674549,0.6369612704589485,0.5812120669709119,0.7329865482251934
"('bonhh1', 'f2k')",2,0.7049528523832316,0.6253519498194843,0.581194611142902,0.6682617597836522
"('f2k', 'bonhh1')",2,0.7049528523832314,0.6253519498194842,0.581194611142902,0.6682617597836522
"('f1chi', 'f3chi', 'nbom')",3,0.7693770089575748,0.6584276351763636,0.5811680560949128,0.7229777028541423
"('f1chi', 'f3chi', 'nbo+')",3,0.7689970414148152,0.6515253779487014,0.5811680560949126,0.7229777028541422
"('angle', 'f2k', 't_vol')",3,0.7706610720134888,0.6364863856557659,0.580958287001606,0.7267480446318129
"('angle', 'f2k', 't_sur_nh')",3,0.7724168801991025,0.6371600595250224,0.5808579711409831,0.728670616122234
"('f2chi', 'f2kal', 'f3chi')",3,0.7744606777384226,0.6468552501009327,0.58083133815174,0.7300116327750457
"('f0k', 'fzagreb1', 'oh6')",3,0.7630431065748868,0.639950679882227,0.5808142438592417,0.7188677093320067
"('f2kal', 'k_phial', 'nbo1')",3,0.7772264823133388,0.5542900276648762,0.5807615243778745,0.7366435499119052
"('f2kb', 'nbo1', 'onh_t')",3,0.7641185026140661,0.6367239196582729,0.5804214944125847,0.7263054238574006
"('bonhh6', 'f2chi', 'f3chi')",3,0.7719909025054068,0.648457115572022,0.5803648278923026,0.7266211600861978
"('2k', 'angle', 'f2k')",3,0.763443880870116,0.5746629449415035,0.5803559532627718,0.7174943686052658
"('f2ka', 'bonhh1')",2,0.7006207405088771,0.6306754718009275,0.579960383543433,0.6633469588252194
"('bonhh1', 'f2ka')",2,0.7006207405088771,0.6306754718009275,0.579960383543433,0.6633469588252192
"('f2kb', 'hosoya', 'nbo1')",3,0.7640624656753843,0.6406402024827496,0.5799543974697629,0.7262417842788852
"('0chi', 'angle', 'f2k')",3,0.7696664019659534,0.6355171327728614,0.5798762297628284,0.7256224768215644
"('f1chi', 'f3chi', 'fbonhh2')",3,0.7715720895522654,0.6448300949955827,0.5798198948821998,0.7263191052045653
"('f1chi', 'f3chi', 'fbonhh5')",3,0.7715720895522653,0.6448300949955822,0.5798198948821994,0.7263191052045652
"('f1chi', 'f3chi', 'nbo*')",3,0.7697096596202047,0.6643736815882109,0.5797514453903321,0.7228923134220051
"('f2chi', 'f3chi', 'fkier_b')",3,0.7769265330047819,0.6516631866498386,0.579733066977917,0.7331227472026574
"('angle', 'f2k', 'oh5')",3,0.7628934365743216,0.6350192097235176,0.5795669009814579,0.7177155869295654
"('2chi', 'angle', 'f2k')",3,0.7659841971936736,0.6317606018152403,0.5794424485775529,0.7218946212346564
"('f2kb', 'nbo1', 't_vol_nh')",3,0.7631203444977073,0.6349890877888149,0.5791799815072837,0.7252197077511828
"('angle', 'f2k', 'onhh5')",3,0.7614538776157795,0.6353857436896104,0.5790660423846387,0.7159549751664706
"('3ka', 'f2kb', 'nbo1')",3,0.7832224236278327,0.6577217067167166,0.5789251171320571,0.7454846802319784
"('f1chiv', 'f1kal', 'fzagreb2')",3,0.7587462956248453,0.5904082114712849,0.5788485041427185,0.742239316218903
"('f1chi', 'f3chi', 'fkier_al')",3,0.7905616641329576,0.6456621341743907,0.5788106782768276,0.7496536811380958
"('f1chi', 'f2kb', 'f3chi')",3,0.7738028206667416,0.6187646706135967,0.5784893234630424,0.7333905230716601
"('bonh5', 'f2k', 'onhq3')",3,0.7684709531584868,0.3548646258431698,0.5784364186205304,0.7279027874608919
"('5chiv', 'f2chi', 'f3chi')",3,0.7690245379654357,0.6475171070178596,0.5783313177499347,0.7231634950282382
"('0k', 'Tnbo2', 'f2k')",3,0.770550020932756,0.6260720376662117,0.5782523062369738,0.7256379016866843
"('0k', 'angle', 'f2k')",3,0.7892416811624489,0.6227299716598491,0.5782034955382619,0.7498614882568522
"('d3chi', 'f2k', 'nbo+')",3,0.7619924883576833,0.6259542402377418,0.5781664031726761,0.7205255342616165
"('f2chi', 'f3chi', 'fhosoya')",3,0.7634815934755823,0.6476222118997268,0.5780163076836504,0.7164040496856863
"('bonhq4', 'f0k', 'fzagreb1')",3,0.7643386006077215,0.6021364783211341,0.5778013940172135,0.724700334075054
"('f0k', 'fonhq4', 'fzagreb1')",3,0.7672446094114928,0.6597527359826869,0.5777899898005516,0.7227781254406411
"('nbo*', 'f2k')",2,0.6906340155513477,0.5916298739297237,0.5777724735260664,0.6702155266609834
"('f2k', 'nbo*')",2,0.690634015551348,0.5916298739297239,0.5777724735260664,0.6702155266609834
"('f1chi', 'f1chiv', 'f3chi')",3,0.7976843677527283,0.6489231999041605,0.5774011003929905,0.7574167600757058
"('3kal', 'f2k')",2,0.7133442525724503,0.6244241795781212,0.5773989511183542,0.6772759891311824
"('f2k', 'nbo+')",2,0.7053240612206497,0.6175023891513411,0.5772780818235058,0.6700860140613603
"('nbo+', 'f2k')",2,0.7053240612206501,0.617502389151342,0.5772780818235058,0.6700860140613603
"('f2k', 'nbom')",2,0.6986053536521086,0.6018256470667875,0.5772780818235055,0.6700860140613603
"('nbom', 'f2k')",2,0.6986053536521085,0.6018256470667875,0.5772780818235053,0.6700860140613603
"('bonh7', 'f2chi', 'f3chi')",3,0.7864621644295126,0.6459947637613779,0.5772052999746442,0.743860404401574
"('angle', 'f2k', 'nb')",3,0.7649582104331347,0.6302902217905123,0.5770735401618252,0.7206281714317609
"('f2k', 'k_ups', 'nbo+')",3,0.7610745764411194,0.635659037867074,0.5768207164496506,0.7157930605462395
"('0k', 'f0k', 'fzagreb1')",3,0.7682606517633783,0.6260491782811134,0.5765876183304421,0.7260050906644118
"('f2kal', 'k_upsal', 'nbo1')",3,0.7843650983492672,0.6455250238315109,0.5765792239170151,0.7452116791787857
"('f0k', 'fzagreb1', 't_ova_nh')",3,0.7651368331646017,0.6502894691492803,0.576558134282143,0.7218644161906818
"('f2k', 'fbonhh4')",2,0.6964312712555321,0.6230523021425447,0.5764800794742189,0.6587198803327444
"('f2k', 'fbonhh1')",2,0.6964312712555321,0.623052302142545,0.5764800794742186,0.6587198803327442
"('f1k', 'fzagreb1', 'gap')",3,0.762320880869605,0.662076618540246,0.576430229240948,0.7130672122472748
"('f1chiv', 'f1kb', 'fzagreb2')",3,0.7706474935879075,0.6049060070301968,0.5763632449277543,0.7460029194463426
"('f2kb', 'k_phi', 'nbo1')",3,0.7707958045047414,0.6396954256522962,0.5763380300185201,0.7318953591193691
"('f2kal', 'nbo1', 'onhq4')",3,0.7709855143101106,0.6377367243402057,0.5762254243258402,0.7307803206733745
"('f0k', 'foq4', 'fzagreb1')",3,0.7662818433858498,0.65931382291866,0.5758207865549578,0.7215674492766029
"('f2chi', 'f3chi', 'fbalaban')",3,0.7627182367033514,0.648121776632963,0.5757854222505994,0.7156040254039469
"('3k', 'f2kal', 'nbo1')",3,0.7825467104360688,0.6469834093799274,0.5754211868313732,0.7428893590204011
"('f3k', 'f2chi')",2,0.7272250266729259,0.6220385923996392,0.5752806266064129,0.6931394501883851
"('f2chi', 'f3k')",2,0.7272250266729258,0.6220385923996394,0.5752806266064125,0.6931394501883851
"('0chiv', 'f2kal', 'nbo1')",3,0.7660076407768016,0.6356077142460501,0.575200280595211,0.7251970511362904
"('angle', 'f2k', 'k_xib')",3,0.7656586286637458,0.634106545573962,0.575057592200331,0.7202378294633422
"('0k', '5chiv', 'f2k')",3,0.7626221130500096,0.4630278051302056,0.5749169151769751,0.7182329136097436
"('f2k', 'foh1')",2,0.7069265223061538,0.6215809231393954,0.5748014034056634,0.6702950869961987
"('f2k', 'foh4')",2,0.7069265223061538,0.6215809231393952,0.5748014034056632,0.6702950869961987
"('f2k', 'k_phia', 'nbo1')",3,0.76833003422547,0.6609675856222921,0.574795085626721,0.7305329553018306
"('f2k', 'fonhh4')",2,0.7066474215809637,0.6212916706650052,0.5745297570026837,0.6699963392513506
"('f2k', 'fonhh1')",2,0.7066474215809639,0.6212916706650047,0.5745297570026837,0.6699963392513506
"('4chiv', 'f2chi', 'f3chi')",3,0.7664433670208907,0.6443012654184797,0.5743118541922769,0.72010062857616
"('f2kal', 'fbonhh2', 'nbom')",3,0.7841475289964412,0.5677317663706244,0.5736425466148165,0.7462252138719324
"('f2kal', 'fbonhh5', 'nbo+')",3,0.7859820503766722,0.6023381122530533,0.5736425466148164,0.7462252138719327
