Model,n_terms,R^2,Q^2,adj_score,fin_score
"('Tenbo1', 'crest_flex', 'onhh5')",3,0.7566486002772551,0.6221672132757222,0.5872842167701868,0.7297372927997734
"('Tenbo1', 'crest_flex', 'onhq4')",3,0.7660960282224184,0.6245564768668225,0.5871502936004451,0.7401280850524086
"('Tenbo1', 'crest_flex', 'oh5')",3,0.7567236336157905,0.6230725143971997,0.5868143166249997,0.7296344216770523
"('f2chiv', 'onhq2')",2,0.6846919786697914,0.6124536112153487,0.5866803252874431,0.6618735263088206
"('Tenbo1', 'f2chiv', 'fonhq1')",3,0.7580290558467155,0.6296782392378626,0.5864873607356029,0.7311922614037609
"('2chiv', 'd4chi', 'o1')",3,0.7319895505338707,0.6285166375954423,0.5864465401835899,0.7015306682882785
"('Tenbo1', 'crest_flex', 'oq4')",3,0.7667009167903054,0.6242714209067554,0.5862486628311396,0.7407847364711828
"('bonhq2', 'fbonhq4')",2,0.6200908072931411,0.5666285133470985,0.5860607436244699,0.6622754229212302
"('f2chi', 'fbonhq2', 'foq3')",3,0.7598423835782332,0.6279682370341713,0.5858726878241729,0.7326760671854611
"('kier_al', '2chiv')",2,0.6950531500450761,0.6143576668659745,0.5858722750051671,0.6730108731476885
"('2chiv', 'kier_al')",2,0.6950531500450761,0.6143576668659745,0.585872275005167,0.6730108731476885
"('2kb', 'f2chiv', 'homo')",3,0.7195769910126987,0.6141409678410331,0.5856520015096022,0.6990407136831888
"('Tenbo1', 'f2chiv', 'foq1')",3,0.759777281397424,0.6298954457507844,0.5856471997295987,0.7331203627391172
"('f2chiv', 'oh4', 'or')",3,0.7493133310005617,0.612322288367592,0.5855417653672936,0.7215923093936827
"('bonh4', 'bonhq2', 'o8')",3,0.7169419726347576,0.6281472911450345,0.5851358938647655,0.68453288071197
"('2chiv', 'onhh1')",2,0.6977643642007461,0.6130546204236015,0.5851052073423817,0.6752436560723989
"('f2chiv', 'fbonhq1', 'onhh4')",3,0.7441409838327601,0.6323691644091134,0.5850420811925624,0.715326041639207
"('f2chi', 'fbonhq2', 'fonhq3')",3,0.759671798494901,0.626841066013117,0.5849910414941887,0.7324770932944974
"('bonhh3', 'f2chiv', 'fonhh1')",3,0.7105712199671378,0.6182671787059728,0.5847458049681613,0.6805455641424585
"('f2chiv', 'k_upsal')",2,0.691415835202345,0.608185231947921,0.5845943708520593,0.6696567767255911
"('Tenbo1', 'd2chi', 'or')",3,0.7619512512274662,0.6297766586180958,0.5837828612273396,0.7344506501695358
"('f2chi', 'foh1', 'oq4')",3,0.7393808645032078,0.6213744703643248,0.5834944246397141,0.7103534732785859
"('Tenbo1', 'd0chi')",2,0.6957475888118332,0.6110555528722343,0.5831534291491696,0.6732332187293334
"('Tenbo1', 'f2chiv')",2,0.6967570612440193,0.6092792674691255,0.5824126702273873,0.6751641552757657
"('d0chi', 's2chi')",2,0.6938794475740571,0.6095108995533947,0.5823468763420457,0.6720034885460127
"('2chiv', 'd0chi')",2,0.6932811063001763,0.6101595167436615,0.581897795765586,0.6713370513514956
"('2chiv', '4chiv', 'bonhr')",3,0.7566932084041331,0.59516040054862,0.5818943799311764,0.7378410897241976
"('f2chiv', 'fbonhh1')",2,0.6745540452177213,0.6100231653255981,0.5809187464956485,0.6504439694672868
"('f2chiv', 'fbonhh4')",2,0.6745540452177211,0.6100231653255977,0.580918746495648,0.6504439694672866
"('2chi', 'd0chi')",2,0.6934033226039464,0.6093611327304961,0.5809127355011252,0.6709831431785677
"('f1chiv', 'bonhq2')",2,0.6198448180595836,0.5664529952871027,0.5805026400584048,0.6544390575322554
"('f2chiv', 'foh4')",2,0.6730827466097227,0.6088355016029675,0.5801091716021456,0.6490353594191413
"('f2chiv', 'foh1')",2,0.6730827466097229,0.6088355016029675,0.5801091716021456,0.6490353594191413
"('2chiv', '4chi', 'onh1')",3,0.736602107808936,0.6225423921607943,0.5800923067437813,0.7062849230919133
"('Tenbo1', 'd2chi', 'onhr')",3,0.760924086618962,0.6265945812691653,0.5799736490104213,0.7333141479111702
"('bonhh5', 'f1chiv', 'fbonhq2')",3,0.7075973909836714,0.6148269981387332,0.5790785587322913,0.6808444734249944
"('kier_al', 's2chi')",2,0.6900765604131169,0.6063376840007706,0.5788680862284967,0.6679239290079757
"('kier_al', 'Tenbo1')",2,0.6917360685813081,0.6061295212567284,0.5784880688113121,0.6690100747203235
"('Tenbo1', 'kier_al')",2,0.6917360685813079,0.6061295212567281,0.5784880688113121,0.6690100747203234
"('3kal', 'f2chiv')",2,0.6833409512596808,0.6007479379545757,0.577964597326271,0.6614840459600565
"('bonhq2', 'foh2')",2,0.620672673528597,0.566919430476468,0.5779296735055457,0.6516221886483232
"('bonhq2', 'foh5')",2,0.6206726735285968,0.5669194304764682,0.5779296735055457,0.6516221886483233
"('Tenbo1', 'nbo+')",2,0.6903470663462103,0.4923102408775657,0.5778234198888987,0.6684669133356193
"('crest_flex', 'fbonhq2')",2,0.6890124832294502,0.607064102825424,0.577613040168574,0.6660023754938955
"('f2chiv', 'oh4')",2,0.6854946550457325,0.6036246603422497,0.5769355349228424,0.6629536214212842
"('f2chi', 'fonhh4', 'or')",3,0.7215533582865807,0.6111915842754254,0.5768113294557136,0.6904570911060732
"('bonhq2', 'bonhq4')",2,0.6770705468357772,0.6062813098569466,0.5763197570544532,0.6532069150726318
"('f2chi', 'foq2')",2,0.6679406716833266,0.603785431261097,0.5761445644283183,0.6438439240126145
"('fkier_b', 'bonhq2')",2,0.6198527737248449,0.5664591690368622,0.5760212864556887,0.6467342001673906
"('bonhh5', 'bonhq2', 'oq1')",3,0.7046219418187769,0.6199531815564675,0.5759449456599058,0.670485163136306
"('bonhq2', 'bonhq4', 'onh8')",3,0.7066900093301034,0.6202030138415535,0.5757869458254198,0.6729592592266109
"('Tnbo1', 'f1kb')",2,0.6653457555397517,0.6035451233146432,0.5752156345388233,0.6404640556756878
"('2chiv', 'd2chi')",2,0.6882710696961856,0.6046372844305192,0.5748798578528795,0.6654614723207795
"('Tenbo1', 'd2chi')",2,0.6902176613375703,0.6030665628410463,0.5747960153171889,0.667274852193171
"('f2chi', 'fonhh1', 'onhq4')",3,0.7288998419413558,0.61393048852952,0.5746839810198935,0.6985149973397426
"('d2chi', 's2chi')",2,0.6878680102488901,0.6028437760346943,0.5744891676920438,0.6654438125462256
"('2chi', 'd2chi')",2,0.6883376164863004,0.603529022627672,0.5742293080777258,0.6654497040235257
"('nb', 'd3chi')",2,0.6900258621442,0.601283189948673,0.5742260371815412,0.6679170520791613
"('bonhq2', 'd0chi')",2,0.6657627479112821,0.5861685410327022,0.5739900901437296,0.6500150694016211
"('d0chi', 'bonhq2')",2,0.6657627479112818,0.5861685410327021,0.5739900901437294,0.6500150694016213
"('f2chi', 'fonhh1')",2,0.6605573499245965,0.6024839074753614,0.5735552753069626,0.6359628361963672
"('f2chi', 'fonhh4')",2,0.6605573499245962,0.6024839074753615,0.5735552753069624,0.635962836196367
"('Tenbo1', 'd3chi', 'fbonhq1')",3,0.756828174897237,0.6468260339620162,0.5734688850345617,0.7348334778586791
"('bonhh1', 'bonhq2', 'onhq1')",3,0.7007612928710479,0.6176542376896736,0.573178563836265,0.6661776177338982
"('onbo2', 'bonhq2')",2,0.6198252303172408,0.5664335227071369,0.5729072359274092,0.6448158168979802
"('bonhq2', 'onhq1')",2,0.6664132315783511,0.6019418139929242,0.5724258707235697,0.6417096693926105
"('bonhq2', 'oq1')",2,0.666060421122115,0.6007435548074427,0.5711281019180255,0.6413233144449328
"('homo', 'bonhq2')",2,0.6198363463716716,0.5664424031463122,0.5709348503040634,0.663756906027072
"('Tnbo2', 'f1k')",2,0.6650814790979417,0.5993584216859311,0.5709004879691264,0.6402101238115347
"('3kb', 'f2chi')",2,0.6735252386080953,0.32868103795354475,0.5708061407667868,0.650519548871188
"('Tenbo1', 'crest_flex', 'o5')",3,0.7676794823639064,0.6089501942522133,0.5707401658864457,0.7419290240616314
"('Tenbo1', 'Tnbo2', 'crest_flex')",3,0.7562008034896569,0.5868384332810961,0.570522944113625,0.7298620434379403
"('crest_flex', 's2chi')",2,0.6988002835640313,0.5598895878644887,0.5703315915775855,0.6774089112368167
"('0chiv', 'd3chi')",2,0.6896355885839115,0.5991247348980677,0.570268429588354,0.6670018842690417
"('d1chi', 'bonhq2')",2,0.6650368618204594,0.589250515202253,0.5702617466136441,0.6467340902109462
"('bonhq2', 'd1chi')",2,0.6650368618204594,0.5892505152022529,0.5702617466136441,0.6467340902109462
"('3k', 'f2chiv')",2,0.6787828010204087,0.5969256121415731,0.5701012029524417,0.6556061453100637
"('2kal', 'f2chiv')",2,0.6790523262208688,0.5978202912388144,0.5697856464754444,0.6555138029146758
"('bonhq2', 'kier_al')",2,0.6630302886189567,0.5868524743192673,0.5695693890946703,0.6460127935595715
"('kier_al', 'bonhq2')",2,0.663030288618957,0.5868524743192673,0.5695693890946703,0.6460127935595715
"('Tenbo1', 'crest_flex', 'onh5')",3,0.7676269094800616,0.6075586995751459,0.5691933677967156,0.7418310278612622
"('3ka', 'f2chiv')",2,0.6780279033104819,0.5959096112115463,0.5688291715171941,0.6547453421068865
"('3kb', 'f2chiv')",2,0.6774178611589935,0.593670572701045,0.5687618640956491,0.6546382621881249
"('2chiv', 'oh1')",2,0.6882864959676653,0.5980665675260579,0.5687441379519541,0.6650110476870693
"('f2chiv', 'onhh4')",2,0.6795415647674812,0.5960892788584218,0.5683469128564982,0.6563875046341918
"('kier_al', '2chi')",2,0.6819199113394567,0.5966030054109601,0.5671740490667619,0.6586522392831402
"('2chi', 'kier_al')",2,0.6819199113394567,0.5966030054109605,0.5671740490667619,0.6586522392831402
"('1chi', '2chiv')",2,0.6805251640203094,0.5963068039268835,0.5665447755011437,0.6567626228628543
"('2k', 'bonhq2', 'o5')",3,0.7367238753737326,0.6033594105576562,0.566482944372946,0.7112594334974232
"('2chiv', 'd1chi')",2,0.682205362173834,0.5966322033327223,0.5664725057408473,0.6591166220045174
"('f2kb', 'bonhq2')",2,0.6198906771000744,0.5664908682708437,0.5661745251189627,0.6363138126798193
"('Tenbo1', 'd0chi', 'o5')",3,0.7595327479892785,0.6077967475344375,0.5657783681411179,0.7321284462172817
"('Tenbo1', 'd0chi', 'onh5')",3,0.7602781081018993,0.6080935916126835,0.565481629236597,0.7328927687547292
"('Tenbo1', 'crest_flex', 'o3')",3,0.7749822130273947,0.60823172339915,0.5643762554524054,0.7497693849579625
"('na', 'crest_flex')",2,0.6917589190889804,0.36886459543316585,0.5642282058508428,0.6703333422313449
"('f2chiv', 'k_phial', 'redu')",3,0.6985354902819898,0.6002605241287462,0.5636322805185756,0.6661370765469732
"('f2chiv', 'k_upsb')",2,0.677448981704745,0.5892538811766435,0.5632530562161331,0.654299790802662
"('2k', 'f2chiv')",2,0.6745543455928942,0.5921712575805722,0.5628469581430473,0.6504974542036329
"('4chi', '2chiv')",2,0.6848224792335007,0.593113241917846,0.5628327588563691,0.6614450321568847
"('2chiv', '4chi')",2,0.6848224792335007,0.5931132419178459,0.5628327588563691,0.6614450321568848
"('Tnbo1', 'f1kal')",2,0.665550361452466,0.5897508166371233,0.5625550432426841,0.6406837518149826
"('2chiv', 'balaban')",2,0.6740745705525605,0.5889133706488177,0.5623210474569913,0.6525783985455658
"('balaban', '2chiv')",2,0.6740745705525605,0.5889133706488179,0.5623210474569911,0.6525783985455658
"('f2chiv', 'k_ups')",2,0.6766669436217349,0.5896784595179442,0.5617913237404832,0.6530835937553362
"('Tnbo1', 'f1k')",2,0.6613153148845587,0.43964632918274826,0.5615216962597891,0.6361381219150712
"('bonhq2', 'bonhr')",2,0.6220810645026807,0.5424378883027365,0.561475170237036,0.640274615762312
"('f2chiv', 'fonhh1')",2,0.6569250163737008,0.5914085319893339,0.5614650227396912,0.6316762039376392
"('f2chiv', 'fonhh4')",2,0.6569250163737008,0.5914085319893336,0.5614650227396911,0.6316762039376389
"('f2chi', 'fonhq2')",2,0.6551755279385783,0.5897833223625826,0.561109842252107,0.6301332490571874
"('Tnbo2', 'f1ka')",2,0.6583608539776187,0.3286421265912415,0.56109867455215,0.6329872043171114
"('bonhq2', 'fonhh2')",2,0.6205848772143026,0.5667928492915535,0.5610665547925267,0.6398637788826342
"('bonhq2', 'fonhh5')",2,0.6205848772143026,0.5667928492915535,0.5610665547925264,0.6398637788826342
"('2ka', 'f2chiv')",2,0.672818606067323,0.5899533600788072,0.5604369646748798,0.6486235358543573
"('f1chi', 'fbonhq2')",2,0.6554796689634745,0.5812631751465728,0.5602967489405022,0.632170812176431
"('0chiv', 'd0chi')",2,0.6772415727934094,0.589326694706828,0.5602962834050081,0.6539585893140046
"('Tnbo2', 'f1kb')",2,0.6574134326184433,0.5879145621438226,0.560156941252577,0.6319663224399928
"('d0chi', 's0chi')",2,0.6773387641317217,0.5893563038461715,0.560150023220001,0.6539601659999994
"('0chi', 'd0chi')",2,0.6775341588021191,0.5897919246305057,0.560037055923762,0.6539629375721085
"('nb', 'd0chi')",2,0.6750145378335706,0.587369276812979,0.5598484448732726,0.6520593488835097
"('d0chi', 'nb')",2,0.6750145378335706,0.587369276812979,0.5598484448732722,0.6520593488835097
"('f2chiv', 'k_phial')",2,0.6671148337660302,0.585510394781334,0.559541959779418,0.6434779288810033
"('k_phial', 'f2chiv')",2,0.6671148337660302,0.5855103947813343,0.559541959779418,0.6434779288810033
"('2kb', 'f2chiv')",2,0.6712023164168841,0.5882906817807585,0.5592287276219681,0.6469984416156913
"('nb', 'crest_flex')",2,0.6903936740763192,0.4317177320801161,0.5591829611141113,0.6684477735760865
"('2chiv', 's4chi')",2,0.6858195126963404,0.5885804523537728,0.5585422464476113,0.6624556698930375
"('d1chi', 's2chi')",2,0.6760431099959242,0.5872151476810903,0.5583177805355162,0.6529236400667208
"('2chiv', 'd4chi')",2,0.6757422680657269,0.5893210405257772,0.5581691064441806,0.6520016127433985
"('onbo+', 'bonhq2')",2,0.61983197646299,0.5664389071461807,0.557837183333384,0.631645410110264
"('onbom', 'bonhq2')",2,0.6198246859937566,0.5664328721695073,0.557837183333384,0.631645410110264
"('onbo*', 'bonhq2')",2,0.6198576492532437,0.5664615002586538,0.5577730539341701,0.6315663892959902
"('f2chiv', 'k_upsa')",2,0.6739982618222913,0.5859473301667687,0.5577147766013393,0.6501876469722843
"('Tenbo1', 'd1chi')",2,0.6755183721881381,0.5867664552798619,0.5573510268460095,0.6515283257977007
"('f2ka', 'fbonhq2')",2,0.6544254722754184,0.5868931527686314,0.5572978846637452,0.6292275784488044
"('bonhq2', 'foq1')",2,0.6202922988385522,0.5665891678755106,0.5571765430300843,0.6290493460469029
"('bonhq4', 'fbonhq2')",2,0.6630621154289627,0.5867675018880678,0.5569805298079242,0.6381561536625355
"('2chiv', 'f0chiv')",2,0.6692129667939605,0.4182554557862458,0.5568501377021189,0.6491185216770703
"('bonhq2', 'foq4')",2,0.6203897855298952,0.5666582442328646,0.5568388842621858,0.6427898697400688
"('bonhq2', 'onhh2')",2,0.6688369586751742,0.5873015173970801,0.5566797552634712,0.6440346998753812
"('bonhh4', 'bonhr')",2,0.6737677774880255,0.5093314962211041,0.5563141600631629,0.655167962732212
"('f0chi', 'bonhq2')",2,0.6199415214972461,0.566529621282494,0.5561444356412941,0.6410715600531358
"('fbonhq2', 'bonhh5')",2,0.6635204077190098,0.5847212344476379,0.5551915070131535,0.6387468472387611
"('bonhh5', 'fbonhq2')",2,0.6635204077190098,0.584721234447638,0.5551915070131532,0.638746847238761
"('f2chiv', 'foq2')",2,0.655366068274468,0.5847465125743272,0.5551206014929377,0.6301010007826418
"('f2k', 'fbonhq2')",2,0.6510830107603636,0.5848053568617768,0.555032468982531,0.6256470460330644
"('bonhh5', 'bonhq2')",2,0.659683977193972,0.5860224129947468,0.5548691518854603,0.6344540515679018
"('bonhq2', 'bonhh5')",2,0.659683977193972,0.5860224129947467,0.5548691518854603,0.6344540515679018
"('global_eff', 'f2chiv')",2,0.6686976376231346,0.5857937202272729,0.5548400336842536,0.6441849131743873
"('f2chiv', 'global_eff')",2,0.6686976376231346,0.5857937202272728,0.5548400336842536,0.6441849131743873
"('bonhq2', 'd2chi')",2,0.6568466169754621,0.579845070236845,0.5543096483098413,0.6367300171904149
"('d2chi', 'bonhq2')",2,0.6568466169754619,0.5798450702368452,0.5543096483098411,0.6367300171904147
"('bonhq2', 'fbonhq1')",2,0.6199563502794136,0.5664826777701112,0.5541912586390623,0.636429361511075
"('f2chiv', 'k_phi')",2,0.6654614235284728,0.5830274027360844,0.5537606661813629,0.6409124374987607
"('k_phi', 'f2chiv')",2,0.6654614235284728,0.5830274027360847,0.5537606661813629,0.6409124374987607
"('3kal', 'f2chi', 'foq2')",3,0.7292860334457526,0.48227976424185204,0.5535509537352299,0.7007858148686652
"('f2chi', 'fonhq2', 'oh5')",3,0.7200641495700213,0.5915834989666082,0.55129131511364,0.6890491914468061
"('f2chiv', 'k_phia')",2,0.6636562891548172,0.5805066510454153,0.5509659648278897,0.6389461022034232
"('k_phia', 'f2chiv')",2,0.6636562891548174,0.5805066510454155,0.5509659648278897,0.6389461022034232
"('bonhq2',)",1,0.6198222217343259,0.5664304831373175,0.5509454515557748,0.6062443384830252
"('kier_b', 'bonhq2')",2,0.6427440359294725,0.5663853126479861,0.5509297852163102,0.6320294288833167
"('2ka', 'bonhq2')",2,0.6565108317445609,0.5814313148211501,0.5505846051094945,0.6336325388813898
"('2k', 'bonhq2')",2,0.6564464535195171,0.5810368171278673,0.5501627386181001,0.6335465656660093
"('bonhh2', 'bonhr')",2,0.6589477180587398,0.5585706200533691,0.549655506822321,0.6350613611163299
"('nbo1', 'bonhq2')",2,0.6198256157837297,0.5664328215207783,0.5496023702364399,0.6332232092093497
"('2chi', 'd1chi')",2,0.6695397000063837,0.5795274125170231,0.5487274346460342,0.6453531451931014
"('1chiv', 'd0chi')",2,0.6657220658094914,0.5792550670345484,0.5485718113424336,0.6411515100125567
"('bonhq2', 'fonhq1')",2,0.6202700840182883,0.5665277994825839,0.5480013747700831,0.6238357610226606
"('Tenbo1', 'crest_flex', 'or')",3,0.7925314663302567,0.5851122044088903,0.5479992689779853,0.769542595354973
"('nb', 'd2chi')",2,0.66597231854301,0.576454298414057,0.5479865490945204,0.6424128798452065
"('na', 'd0chi')",2,0.6650638632695491,0.5741337870227439,0.5479408359279199,0.6421099295147017
"('Tenbo1', 'f1chi')",2,0.6693993718533826,0.5773827385720574,0.5479117626047194,0.6462723574049314
"('2chiv', 'bonh2')",2,0.6672946646698639,0.5718188366745603,0.5478638983056606,0.6445878803665044
"('na', 'f2chiv')",2,0.6648872398432251,0.3524474827489559,0.5476528179151908,0.6420729058779022
"('t_vol_nh', 'd0chi')",2,0.6667368318370515,0.5775871759299349,0.5471823266622162,0.6424008091207918
"('d0chi', 'onh_t')",2,0.6668025605205563,0.5775197120218447,0.5470127888826255,0.6424623591226468
"('k_phib', 'f2chiv')",2,0.6589314927504564,0.575089613039531,0.5469689931589905,0.6342758125728731
"('onh1', 'bonhq2')",2,0.6601559726527737,0.5778125629738322,0.5468992366937993,0.6349951369655664
"('balaban', 'bonhq2')",2,0.6319482455961121,0.5459552867226206,0.546564797077449,0.6356107759089771
"('kier_al', 'bonh2')",2,0.6536292039776248,0.5673472472304617,0.5463467153762112,0.6330102103266229
"('nb', 'f2chiv')",2,0.6647012335707717,0.5720685851856672,0.5461216740734018,0.6412224890203123
"('Tenbo1', 'crest_flex', 'onh7')",3,0.7571169916566993,0.5940308383840489,0.5455385180753718,0.7300144922290668
"('0chiv', 'd2chi')",2,0.6661410222833573,0.5760904983533233,0.5454986450059431,0.6419107263851133
"('f2chiv', 'fonhh4', 'oh5')",3,0.7175528023276122,0.5884641118369405,0.545339318511226,0.6855359162566935
"('Tenbo1', 'crest_flex', 'onhr')",3,0.7913298155155364,0.5824464912963861,0.5453018867478686,0.7681762347333903
"('Tenbo1', 'f0chiv')",2,0.6681479466614384,0.5747675214119405,0.5446563388842423,0.6447249676038276
"('bonhq2', 'fbonhh3')",2,0.6199833730205293,0.5665320017861857,0.5445274501622207,0.6180921247324602
"('bonhq2', 'fbonhh6')",2,0.6199833730205295,0.5665320017861857,0.5445274501622207,0.6180921247324602
"('na', 'd3chi')",2,0.6689211149432789,0.5706311059746888,0.5440376150460478,0.6460070691812057
"('o1', 'bonhq2')",2,0.6572961586091817,0.5748432270037833,0.5437230909628729,0.6319143071705693
"('1kal', 'f2chiv')",2,0.6626915667727669,0.5700829297557152,0.5437147236873213,0.6390118406345384
"('t_vol', 'd0chi')",2,0.6633127572995521,0.5733759373214347,0.5434053704247899,0.6389628434925756
"('d0chi', 'o_t')",2,0.6630431674272808,0.5730618980146647,0.5429753910743799,0.6386644513202095
"('f2chiv', 'fonhq2')",2,0.6444571747253909,0.5729964356986728,0.5425304963993227,0.6183853751558879
"('3kal', 'f2ka')",2,0.6583312754543069,0.412604445301031,0.5422566266814404,0.6351454584939555
"('d3chi', 'bonhq2')",2,0.6538330144914627,0.5703770003433452,0.5417948693458521,0.632999294845924
"('kier_b', '2chiv')",2,0.660986625866866,0.5719695822534272,0.5417414580892856,0.6375907831352088
"('2kb', 'bonhq2')",2,0.6496380181659142,0.5730530757263927,0.5414922649844119,0.6276616495113767
"('bonh4', 'fbonhq2')",2,0.6558738734810265,0.5726911160784343,0.5414601892985369,0.6304540815883843
"('onbo1', 'bonhq2')",2,0.6198241922929233,0.5664322014295378,0.5413885300454895,0.6178413086769056
"('bonh2', 'd0chi')",2,0.6501105376490321,0.5594162585573093,0.541191407180526,0.6304756042266662
"('d2chi', 's0chi')",2,0.6625781320215702,0.5714202704177012,0.540809760017013,0.6381400601894918
"('2chiv', 'f1kal')",2,0.6606068594025307,0.5632879048051842,0.5405925637711502,0.6405072620256307
"('crest_flex', 'oh4')",2,0.6756586539298053,0.46108233138729604,0.540502544103354,0.6524564711332983
"('f0k', 'bonhq2')",2,0.6205039177521805,0.5669653294623695,0.5404519586720589,0.619839048822831
"('balaban', 'Tenbo1')",2,0.6676489483949786,0.5714081590354888,0.5399588792085663,0.6430166102633894
"('redu', 'bonhq2')",2,0.6204467612858309,0.5669125682250654,0.5397645040522707,0.6183685128761778
"('bonhr', 'f2chi')",2,0.636148237189548,0.5670854892209638,0.539406615058078,0.6103496331050222
"('f2chi', 'bonhr')",2,0.6361482371895479,0.5670854892209631,0.539406615058078,0.6103496331050222
"('bonhq2', 'fonhq4')",2,0.6203059081478719,0.56654726091745,0.5393996197136202,0.630607940807312
"('bonh2', 'd1chi')",2,0.6501918988528148,0.5623615473648996,0.5388028361689634,0.6285021172555918
"('nb', 'd1chi')",2,0.6586986500563103,0.567393301257086,0.5386498158238953,0.6347408781089655
"('3ka', 'Tnbo1', 'f2chiv')",3,0.7248156021147685,-0.011180650673391135,0.5385106778883666,0.6939112966366572
"('k_xia', 'bonhq2')",2,0.6415814220912086,0.5713046461034171,0.5384559680895864,0.6153527427636206
"('bonhq2', 'bonhh3')",2,0.6423421675246093,0.5697137267758031,0.5378562222737835,0.6158741796305887
"('0chiv', 'f2chiv')",2,0.659751605495456,0.5645350233523871,0.5369598110220593,0.6356245647750745
"('1chiv', 'f2chiv')",2,0.6565721269508686,0.5665561304696312,0.536870512639898,0.6315659555159461
"('f1kb', 'fT')",2,0.6392143367299199,0.564890242878531,0.5366832375050514,0.6123497342794632
"('f0chiv', 's2chi')",2,0.6591300512361583,0.5651961044816021,0.5366655340082997,0.6353603817432911
"('k_phia', 'bonhq2')",2,0.6476348958875683,0.5672802914391166,0.5366101186312011,0.6269682505282788
"('kier_al', '0chiv')",2,0.6584119645550601,0.5669647828542834,0.5365319282216554,0.6338157516626587
"('balaban', 's2chi')",2,0.6584674397148367,0.5665527759351257,0.5364260117832396,0.6345512910223523
"('bonhq2', 'or')",2,0.6252544193181226,0.5653838514029097,0.5364238744231615,0.6250434556952251
"('nb', 'kier_al')",2,0.6562621120277462,0.5646693648406231,0.5363478589885107,0.6321960297957712
"('k_xib', 'f2chiv')",2,0.6455489048542948,0.5664568533657512,0.5363152595958407,0.6196763175054616
"('d4chi', 's2chi')",2,0.6605919650280765,0.5672887595417588,0.536099455243565,0.6363213518393238
"('0chiv', 'd1chi')",2,0.6585685287036502,0.5665223391492907,0.5355443581446087,0.6339098788008457
"('0chi', 'd2chi')",2,0.6587691002252234,0.5670308845508887,0.5354228925298201,0.6337932272752358
"('2chiv', '4chiv')",2,0.6814568252292779,0.5689832135375252,0.5351755755715826,0.6583814607818628
"('k_phi', 'bonhq2')",2,0.6470620938201916,0.5659470473049545,0.5349412269711062,0.6262469896103351
"('f1kal', 'bonhq2')",2,0.6202247590579169,0.5667196045719475,0.5347398476739365,0.6287117101478845
"('fglobal_eff', 'f2chiv')",2,0.6483552625699736,0.5551707961679422,0.5345274849762431,0.6264480340441629
"('crest_flex', '0chiv')",2,0.6744301928255341,0.5633463669603525,0.5344177501429332,0.6512087904166222
"('fwiener', 'f2chiv')",2,0.6545246847575255,0.5650228971525618,0.53433159061858,0.6291198189190039
"('onhq1', 'bonhh4')",2,0.6612012705752597,0.5651196799287692,0.5343221880358091,0.6360735672573239
"('1k', 'f2chiv')",2,0.657397623391843,0.5632616503114756,0.5340436986988153,0.6326622179248736
"('oq1', 'bonhh4')",2,0.6604955667907131,0.5648478605072094,0.5340180312476001,0.6353063380742918
"('Tenbo1', 'f2chi')",2,0.655495258868687,0.5627044981447689,0.5339393026493982,0.6315374168733221
"('1kb', 'f2chiv')",2,0.655898803616244,0.5616594203084764,0.5337887450546279,0.6314225808769574
"('t_vol', 'f2chiv')",2,0.6563109786055876,0.5625396450819344,0.5335473427727176,0.6315386546125206
"('k_xia', 'f2chiv')",2,0.6467618613176447,0.5646118816178908,0.5335059564768592,0.6207406741925794
"('b_vol', 'bonh8')",2,0.6526123762085594,0.5634305174600247,0.5334479571216671,0.628890809887576
"('f2chiv', 's2chi')",2,0.6556621451918225,0.5597789483523601,0.5333165673352289,0.6317089991191458
"('Tnbo2', 'f1kal')",2,0.650812201585087,0.5606349108486404,0.5331805284422199,0.6248729402788261
"('2chiv', 's5chi')",2,0.6695031164630441,0.564882569560345,0.5329569854711476,0.6449502010179254
"('o8', 'bonhq2')",2,0.6466902715687847,0.5646488172380608,0.5329559748232451,0.620525740814138
"('bonhq2', 'o8')",2,0.6466902715687844,0.5646488172380608,0.5329559748232451,0.620525740814138
"('na', 'd2chi')",2,0.6541109073022358,0.5597994602322179,0.5326895048478615,0.6304997829167394
"('angle', 'bonhq2')",2,0.6313065087662815,0.5256971342050736,0.5326569008096037,0.6393493079353143
"('f2chiv', 's0chi')",2,0.6568788757486337,0.561510153724537,0.5325001794234688,0.6322017074856727
"('t_ova_nh', 'f2chiv')",2,0.651695550404357,0.5640447392511765,0.5323525721727216,0.6260051091301783
"('cnbo2', 'bonhq2')",2,0.6198716081520479,0.5664523480969226,0.5322580395824406,0.6169371809789082
"('1ka', 'f2chiv')",2,0.6561209721758996,0.5616165141620941,0.5322023536419952,0.6312639741498369
"('bonh8', 'f2chiv')",2,0.6368815818688445,0.5619851674653766,0.5316181118380222,0.6100725104923126
"('fbalaban', 'bonhq2')",2,0.6198770917133981,0.5664663224243612,0.5315707180793012,0.6156733417722801
"('5chi', '2chiv')",2,0.6636742570723508,0.5642525888392877,0.5315234097171799,0.638750906840912
"('f2chiv', 's1chi')",2,0.6532101797044643,0.562377971989722,0.531498934049252,0.6277307760386435
"('bonhq2', 'onhr')",2,0.625227096490376,0.5649038933277242,0.5314837001102102,0.6225270224915541
"('fbonhq2', 'nbo+')",2,0.6369839626054357,0.5578963074963814,0.5313158199144776,0.6139295171139221
"('nbo+', 'fbonhq2')",2,0.6369839626054357,0.5578963074963821,0.5313158199144776,0.6139295171139221
